,filename,label,features
759,ID_70af1c35c,[0.0006629  0.00574032 0.00227688 0.00771476 0.0046893  0.00704407],"[3.9817410e-04 5.1927771e-03 3.4921442e-03 ... 3.0724936e+00 8.4889483e-01
 1.7586834e+00]"
760,ID_08d05f924,[0.00098233 0.01083355 0.00438447 0.02059439 0.00768324 0.01844394],"[3.4638628e-04 5.6997761e-03 3.5094067e-03 ... 2.6832952e+00 1.2404025e+00
 2.1900687e+00]"
761,ID_00f75c05a,[0.00110114 0.01253219 0.00603574 0.01925873 0.00807957 0.02250451],"[3.1224795e-04 5.0635529e-03 3.9059198e-03 ... 3.4088261e+00 1.1321862e+00
 8.8876063e-01]"
762,ID_053ed7ec5,[0.00090732 0.00761532 0.00487123 0.00931513 0.00508698 0.01068279],"[3.3179056e-04 4.8744390e-03 3.9777472e-03 ... 3.6413150e+00 1.5652730e+00
 1.4499023e+00]"
763,ID_631375304,[0.00125211 0.0083516  0.00678172 0.00654948 0.00656522 0.00858868],"[3.6668070e-04 4.7912765e-03 4.1902876e-03 ... 4.2102876e+00 6.1152422e-01
 1.4147847e+00]"
764,ID_57fccba70,[0.00090553 0.00699343 0.00545098 0.00381339 0.00595638 0.00530473],"[4.2275802e-04 4.7301473e-03 4.5164651e-03 ... 3.8166428e+00 7.8932452e-01
 5.9840643e-01]"
765,ID_cc24d84f4,[0.00137822 0.00920417 0.00670773 0.00853722 0.01825459 0.01384996],"[4.5532966e-04 3.8374877e-03 4.7482532e-03 ... 2.7562938e+00 5.0160348e-01
 5.8039296e-01]"
766,ID_8ab63f9c9,[0.00120318 0.00869283 0.00583763 0.00975249 0.01050607 0.01190715],"[4.7892326e-04 4.4889348e-03 4.8612081e-03 ... 2.6048672e+00 5.7366431e-01
 1.9593684e-01]"
767,ID_1bc8b25ba,[0.00279526 0.0198795  0.01011511 0.02493163 0.02232341 0.02885542],"[4.7867702e-04 4.6908362e-03 5.2023721e-03 ... 1.8015399e+00 6.7358714e-01
 2.0239580e-01]"
768,ID_df788246e,[0.00313838 0.02779564 0.01203881 0.02621726 0.02058158 0.05503567],"[4.7801080e-04 2.0694463e-03 4.0668296e-03 ... 8.1618053e-01 8.3432955e-01
 3.7497634e-01]"
769,ID_bc561f128,[0.00217153 0.01489058 0.00762572 0.02176792 0.01392382 0.03098649],"[4.6132179e-04 2.4532762e-03 3.8576685e-03 ... 4.4432032e-01 5.3002667e-01
 2.5920248e+00]"
770,ID_2408a8d6b,[0.00825151 0.07018299 0.03264404 0.07797205 0.04835866 0.15712143],"[4.3070875e-04 1.7753062e-03 3.6833338e-03 ... 1.6623161e+00 3.8196886e-01
 1.1869950e+00]"
771,ID_a8cba0a7a,[0.01999844 0.11335192 0.0660336  0.13528794 0.09491392 0.3196996 ],"[4.2296399e-04 2.8938218e-03 3.4693442e-03 ... 8.5663462e-01 3.2182065e-01
 9.1238475e-01]"
772,ID_e61127fb4,[0.00208503 0.02334675 0.01162109 0.02569061 0.01289975 0.04355323],"[4.4334008e-04 3.3209752e-03 4.1201338e-03 ... 2.0391278e+00 2.4564326e-01
 2.0321879e+00]"
773,ID_372234b9a,[0.00159382 0.01213702 0.00734838 0.01012229 0.01099042 0.01617542],"[4.3542037e-04 4.1900245e-03 4.1040825e-03 ... 1.0940202e+00 2.2123900e-01
 3.7690382e+00]"
774,ID_97fb4f44c,[0.00201535 0.01385028 0.009052   0.01302469 0.00897539 0.01572511],"[4.3535494e-04 2.7334257e-03 4.0968684e-03 ... 1.2712193e+00 3.5521555e-01
 1.4756795e+00]"
775,ID_247d217bf,[0.00716571 0.05402587 0.02776474 0.06214122 0.04362858 0.08729854],"[4.3560643e-04 2.5119314e-03 3.6895145e-03 ... 7.0291412e-01 1.4643374e-01
 1.2227057e+00]"
776,ID_6f6a1d571,[0.00704597 0.04064806 0.03457332 0.05740874 0.04106933 0.1171066 ],"[4.2957781e-04 2.4965815e-03 3.7233520e-03 ... 5.9357530e-01 2.2957584e-02
 2.1905761e+00]"
777,ID_dc27b2f8f,[0.00282119 0.02697191 0.01372142 0.03966168 0.02766537 0.04648069],"[4.4561422e-04 3.9548129e-03 2.8950018e-03 ... 9.0588242e-01 1.2979883e-01
 1.1940578e+00]"
778,ID_e1a6753a8,[0.00092623 0.01003346 0.00474372 0.01255626 0.00418895 0.01504215],"[4.7073117e-04 2.4778356e-03 2.7557558e-03 ... 9.1951156e-01 1.4274617e-01
 8.5195535e-01]"
779,ID_8be93172e,[0.00141755 0.01212387 0.00719674 0.0173015  0.00634525 0.0156489 ],"[4.7683861e-04 3.2917415e-03 3.1288040e-03 ... 4.8832616e-01 1.7166449e-01
 3.7596297e-01]"
780,ID_c7860ef88,[0.00445742 0.02890707 0.01585084 0.04180318 0.01755165 0.06407876],"[4.9081771e-04 2.7610199e-03 2.7014390e-03 ... 1.0737855e+00 9.2295766e-02
 8.4659362e-01]"
781,ID_d59671028,[0.00375711 0.02639754 0.01714825 0.03194602 0.01803149 0.04347225],"[4.2258480e-04 3.6758413e-03 2.8935503e-03 ... 1.1362875e+00 1.4963357e-02
 5.9478843e-01]"
782,ID_e0a08eebf,[0.00181738 0.01479396 0.01100764 0.01064518 0.00882901 0.01483903],"[4.3060756e-04 3.6797256e-03 2.9056328e-03 ... 7.1672738e-01 3.6414108e-01
 3.5704422e-01]"
783,ID_73afb78bf,[0.00289283 0.03163807 0.01276025 0.01990844 0.01665624 0.0369884 ],"[4.0544369e-04 4.2576259e-03 2.7131885e-03 ... 6.2538475e-01 1.1922780e-02
 2.0125890e+00]"
784,ID_d5f5a81a0,[0.00869321 0.06683411 0.039607   0.04704805 0.05550174 0.11280413],"[3.87765176e-04 3.18687363e-03 2.59458390e-03 ... 1.18774140e+00
 1.21292055e-01 9.92079437e-01]"
785,ID_b90b48ab5,[0.00900688 0.06242579 0.03939195 0.04575413 0.04922439 0.12118133],"[3.5715132e-04 4.3112179e-03 2.5555375e-03 ... 1.4495125e+00 7.2367378e-02
 4.5530975e-01]"
786,ID_4da894c56,[0.0064298  0.04638026 0.03130847 0.04081328 0.05936111 0.0845829 ],"[3.6199158e-04 4.0959171e-03 2.7011447e-03 ... 9.1726482e-01 5.5177636e-02
 2.7575231e-01]"
787,ID_a941286ac,[0.0017098  0.01975241 0.01214896 0.0188071  0.01169669 0.0206224 ],"[3.8990533e-04 4.3991450e-03 2.5450732e-03 ... 7.0529729e-01 1.2497152e-01
 7.5825918e-01]"
788,ID_27e49faf4,[0.00222432 0.03222048 0.01057398 0.014898   0.01198598 0.02247982],"[4.0510308e-04 5.1709618e-03 2.6724059e-03 ... 1.0679865e+00 7.4369907e-02
 9.2716682e-01]"
789,ID_237d2a7b3,[0.00100847 0.01546426 0.00833448 0.01229937 0.00843303 0.01271542],"[4.0907052e-04 4.0737116e-03 2.5397697e-03 ... 1.2488822e+00 1.9292985e-01
 4.3910807e-01]"
790,ID_5f8743b76,[0.00247498 0.02160414 0.01069656 0.02201267 0.012985   0.02998578],"[4.2071962e-04 3.8256296e-03 2.6079682e-03 ... 5.8747911e-01 1.4050050e-01
 4.6096128e-01]"
791,ID_975b56ce2,[0.00210206 0.01849096 0.00882727 0.02512736 0.01204724 0.02171778],"[4.1634007e-04 3.8481043e-03 2.6341600e-03 ... 6.5424693e-01 1.1914256e-01
 5.7335275e-01]"
792,ID_dd2539417,[0.00120589 0.00967253 0.00326572 0.01307512 0.0041647  0.01380046],"[4.1160482e-04 3.5163607e-03 2.6833317e-03 ... 3.0740511e-01 5.4863155e-01
 1.4530056e+00]"
793,ID_b1c950e28,[0.00361784 0.02129822 0.00476247 0.0293062  0.01535446 0.04123147],"[4.1833828e-04 3.8032660e-03 2.9023157e-03 ... 7.5047266e-01 6.2145007e-01
 1.4549795e+00]"
794,ID_54295e121,[0.00374492 0.01938047 0.00846594 0.0214439  0.01341573 0.02780883],"[4.4128997e-04 3.3000447e-03 3.0891469e-03 ... 2.2141700e+00 5.9174490e-01
 1.1543753e+00]"
795,ID_648ff83f3,[0.00381141 0.02012264 0.00623856 0.03237479 0.01582014 0.04530017],"[4.7787395e-04 4.4157589e-03 3.2435362e-03 ... 3.7078400e+00 1.1429675e+00
 1.4838182e+00]"
796,ID_9b3967dbe,[0.00272389 0.01604046 0.00485647 0.02684225 0.013671   0.03904447],"[5.1900512e-04 4.7729420e-03 3.5310041e-03 ... 4.0930343e+00 1.3510263e+00
 1.9503063e+00]"
797,ID_f00415c5f,[0.00238974 0.0205299  0.00480302 0.02325207 0.01247831 0.0360424 ],"[5.1098526e-04 4.9660956e-03 3.8720942e-03 ... 3.2240729e+00 2.2472508e+00
 1.9057034e+00]"
798,ID_6c4516a47,[0.00253665 0.02270417 0.00515211 0.03887559 0.01611482 0.05446294],"[5.4038229e-04 4.0821442e-03 4.2955615e-03 ... 3.6562223e+00 1.7686832e+00
 1.6471927e+00]"
799,ID_3fd196c19,[0.00386924 0.02315591 0.00670629 0.03427103 0.01516336 0.03564252],"[5.9011055e-04 4.1190889e-03 4.5589749e-03 ... 1.9235821e+00 1.9862523e+00
 2.7993109e+00]"
800,ID_d0db608c1,[0.00275459 0.01317261 0.00456206 0.01590618 0.00905659 0.01728655],"[6.6910416e-04 3.5826538e-03 4.7539603e-03 ... 1.1238803e+00 2.2939832e+00
 2.8472695e+00]"
801,ID_d4e02c856,[0.00209159 0.01091348 0.00827619 0.01468214 0.01157911 0.01970667],"[7.0541806e-04 4.1905842e-03 5.3366171e-03 ... 2.1003246e+00 1.4506323e+00
 1.8696730e+00]"
802,ID_c49c5451e,[0.00159078 0.01691382 0.0077468  0.01956742 0.01614523 0.0262035 ],"[7.6885114e-04 6.0873395e-03 6.3350219e-03 ... 2.5658512e+00 8.3776510e-01
 1.3396488e+00]"
803,ID_7ebe27da4,[0.00031592 0.00692817 0.0015408  0.01008574 0.00537489 0.00903626],"[7.7705667e-04 6.7977682e-03 7.1454369e-03 ... 2.1466293e+00 1.9518887e+00
 1.1095697e+00]"
804,ID_7daf01688,[0.00155436 0.02210012 0.00715455 0.03586566 0.02516074 0.05622954],"[8.6459226e-04 6.5090777e-03 7.6152459e-03 ... 1.3270001e+00 9.6622086e-01
 8.6675185e-01]"
805,ID_f40da58e6,[0.00103322 0.01654504 0.00368064 0.0252507  0.01415272 0.02753004],"[9.6345705e-04 6.8711927e-03 7.0261466e-03 ... 1.7896837e+00 1.1314168e+00
 7.0569479e-01]"
806,ID_7cd239057,[0.00109744 0.01836487 0.00382407 0.0260387  0.01508172 0.02820737],"[9.6231489e-04 6.7346301e-03 7.0690433e-03 ... 1.7874491e+00 1.1294639e+00
 7.4354434e-01]"
807,ID_b1789a1bc,[0.0010293  0.01760214 0.00372529 0.02605177 0.0155423  0.02831494],"[9.6648914e-04 6.6897892e-03 7.1124141e-03 ... 1.7346454e+00 1.1025507e+00
 7.4522549e-01]"
808,ID_195d48a2b,[0.00075332 0.00582292 0.00675516 0.00570872 0.00832959 0.01323169],"[3.6439515e-04 3.7351132e-03 3.2496820e-03 ... 7.0965326e-01 4.0065998e-01
 1.1772473e+00]"
809,ID_9c857b997,[0.00155001 0.01193794 0.00759063 0.00844172 0.01038929 0.01857978],"[4.0877936e-04 6.0005607e-03 3.2630907e-03 ... 1.6736147e+00 1.6119727e-01
 2.5062809e+00]"
810,ID_8eda1b9c2,[0.00132041 0.01103744 0.0081742  0.01370782 0.00974558 0.01360432],"[4.3284643e-04 4.8817648e-03 3.4043347e-03 ... 1.9519403e+00 2.1236452e-01
 1.6423724e+00]"
811,ID_a21ffb262,[0.00148133 0.01097555 0.00791275 0.02092361 0.00681293 0.02674929],"[4.3452784e-04 3.6215195e-03 3.3151165e-03 ... 1.0029587e+00 2.5067529e-01
 2.9949288e+00]"
812,ID_025b6ce8b,[0.00099243 0.01144724 0.00964854 0.01872201 0.00813906 0.02566666],"[3.1323536e-04 3.8094379e-03 3.4411456e-03 ... 7.2026777e-01 2.1279094e-01
 1.6465012e+00]"
813,ID_16b392541,[0.00146524 0.01075903 0.01603533 0.0177127  0.0135606  0.03872323],"[2.8499152e-04 4.6426202e-03 3.4366495e-03 ... 1.3165267e+00 2.4654554e-01
 9.7055054e-01]"
814,ID_8079584ec,[0.00316693 0.02321826 0.03082991 0.04692893 0.03656994 0.11194339],"[2.4216862e-04 3.8671703e-03 2.8521600e-03 ... 1.5106382e+00 1.9589773e-01
 9.4174004e-01]"
815,ID_dd28ece77,[0.00450865 0.02924308 0.02729959 0.04813914 0.0362766  0.1470118 ],"[2.9134034e-04 4.0002875e-03 3.0825944e-03 ... 1.1149287e+00 1.4811438e-01
 7.7521968e-01]"
816,ID_910adc42c,[0.00255505 0.01641298 0.01608252 0.0324032  0.01406507 0.04222365],"[3.0987640e-04 3.3714322e-03 2.4644712e-03 ... 1.3846322e+00 6.5849435e-01
 9.0529901e-01]"
817,ID_dbae6f6c4,[0.001023   0.00668371 0.00705669 0.01959872 0.00539651 0.01939028],"[3.1391770e-04 3.7384385e-03 2.2632959e-03 ... 9.9242127e-01 7.4326688e-01
 9.0533054e-01]"
818,ID_38ea087a2,[0.00092781 0.00677178 0.00402615 0.01249134 0.00464771 0.01334433],"[2.9455969e-04 3.2650896e-03 2.0206673e-03 ... 1.4612029e+00 3.1622490e-01
 1.0658360e+00]"
819,ID_86d5abd63,[0.00275309 0.01562382 0.01700679 0.02335086 0.01706336 0.03548908],"[2.6799410e-04 2.9581115e-03 2.0405338e-03 ... 1.0201441e+00 5.1759797e-01
 4.6473664e-01]"
820,ID_4baa36110,[0.00288851 0.0368456  0.0219658  0.04037913 0.02132066 0.05783412],"[2.6617019e-04 4.0448830e-03 1.6234583e-03 ... 5.0769228e-01 4.5334038e-01
 3.6149555e-01]"
821,ID_8148f8140,[0.00676331 0.05009104 0.0369201  0.05465802 0.05035156 0.1302998 ],"[2.4541622e-04 4.3582078e-03 1.6030767e-03 ... 1.0795205e+00 2.2212183e-01
 1.5461680e+00]"
822,ID_0473dc9f8,[0.02681323 0.1357829  0.11327624 0.15085839 0.19489892 0.49277723],"[2.2051171e-04 4.6061561e-03 1.6104775e-03 ... 3.5715592e-01 3.9941710e-01
 5.8017552e-01]"
823,ID_d9c0e000c,[0.04959737 0.2023749  0.17693327 0.22546738 0.31016687 0.6605544 ],"[2.0624965e-04 4.3314551e-03 1.6896611e-03 ... 1.0720333e+00 1.7965925e-01
 1.8012501e-01]"
824,ID_ba6d99b06,[0.03982561 0.19593413 0.19632949 0.2646076  0.33272353 0.7519531 ],"[2.5864755e-04 4.8034312e-03 2.1058689e-03 ... 6.2376297e-01 1.4503135e-01
 2.3880696e+00]"
825,ID_eb480d6fe,[0.06230812 0.23758706 0.22287911 0.30264774 0.37191656 0.79535973],"[2.9460984e-04 4.2594327e-03 2.0969759e-03 ... 6.4626092e-01 8.8500910e-02
 8.9526004e-01]"
826,ID_f813370f4,[0.04359561 0.19254428 0.18037786 0.286955   0.34006587 0.76350814],"[3.0846079e-04 5.6505236e-03 1.9132869e-03 ... 5.9561718e-01 1.1203062e-01
 5.3669322e-01]"
827,ID_e9213e9c6,[0.05986948 0.19644627 0.21389239 0.28449845 0.3571092  0.77364296],"[2.5742553e-04 6.0691535e-03 1.9035346e-03 ... 6.1797690e-01 2.3755129e-01
 2.5548857e-01]"
828,ID_cb3cd1499,[0.05350276 0.21113946 0.22350086 0.3006791  0.34562215 0.75226474],"[2.5406669e-04 4.9670357e-03 2.0909864e-03 ... 6.2505877e-01 2.9688928e-01
 2.5153479e-01]"
829,ID_feb1933ef,[0.0442841  0.1823551  0.18402301 0.2986031  0.32557166 0.73443604],"[2.5629415e-04 6.6386540e-03 2.1060349e-03 ... 3.4182632e-01 3.8315752e-01
 3.5527214e-01]"
830,ID_fb56b5e95,[0.05585682 0.21772762 0.18085764 0.30864298 0.29790482 0.7364923 ],"[2.7275225e-04 6.1555165e-03 2.0605498e-03 ... 2.3745780e-01 3.7657422e-01
 4.0302938e-01]"
831,ID_5e2564a61,[0.03865953 0.20378846 0.12763502 0.2602003  0.25988814 0.63009053],"[3.1201338e-04 5.8678482e-03 1.9301376e-03 ... 8.7262833e-01 5.8826125e-01
 8.6194044e-01]"
832,ID_35cd45617,[0.04199236 0.18379256 0.14524141 0.27620745 0.29144412 0.6974838 ],"[3.3166376e-04 5.2399347e-03 2.1359429e-03 ... 3.9809352e-01 6.9615299e-01
 1.3999122e+00]"
833,ID_20690e8da,[0.034965   0.17875691 0.11581753 0.24307379 0.23624255 0.6531407 ],"[3.8351459e-04 5.5154599e-03 2.5245608e-03 ... 3.1845492e-01 6.6172373e-01
 1.4914533e+00]"
834,ID_2b1d10f69,[0.0521089  0.20436776 0.14022106 0.28450227 0.25646934 0.62509036],"[3.7251558e-04 5.6624440e-03 2.4632649e-03 ... 3.4732336e-01 4.2868334e-01
 6.0663629e-01]"
835,ID_8224dd3c5,[0.04767931 0.18337297 0.10915675 0.2883549  0.22164537 0.6090981 ],"[3.7620758e-04 4.9778353e-03 2.7427296e-03 ... 5.2792597e-01 2.0021266e-01
 5.1886892e-01]"
836,ID_e9e1273b6,[0.04800464 0.18996662 0.10917754 0.26226497 0.22541763 0.572198  ],"[4.1164886e-04 4.4099432e-03 3.2925459e-03 ... 4.8850644e-01 3.8083673e-01
 7.2011673e-01]"
837,ID_e9b2b356f,[0.04119556 0.15459798 0.08166765 0.2189319  0.19424008 0.4631294 ],"[4.6201743e-04 4.0019900e-03 3.5958209e-03 ... 8.1324148e-01 4.3129373e-01
 1.3671496e+00]"
838,ID_b559556f8,[0.00869599 0.04098438 0.02215085 0.09285367 0.0627204  0.18731198],"[5.2315358e-04 4.3308800e-03 4.0287701e-03 ... 1.2336459e+00 6.9907701e-01
 2.2559886e+00]"
839,ID_91af726ed,[0.00215819 0.00965217 0.00448143 0.01338612 0.01061269 0.02303985],"[5.7833130e-04 3.6120084e-03 4.4576637e-03 ... 1.7752757e+00 6.0734153e-01
 2.2521732e+00]"
840,ID_8b95c9d5a,[0.00266635 0.01470837 0.01084385 0.01693849 0.01928576 0.03149304],"[6.4902857e-04 4.1068238e-03 4.8082117e-03 ... 1.2434251e+00 8.3322406e-01
 2.0573797e+00]"
841,ID_e4dc7a3af,[0.00534778 0.02880113 0.01415472 0.02703749 0.03773618 0.04579388],"[6.5826398e-04 3.8471329e-03 5.1112138e-03 ... 1.7996306e+00 5.9169221e-01
 9.4153273e-01]"
842,ID_468cb2420,[0.00081293 0.0067168  0.00271934 0.01558685 0.01688509 0.01938007],"[6.1507139e-04 5.2544037e-03 5.5939467e-03 ... 5.2494186e-01 1.4016825e+00
 4.8214370e-01]"
843,ID_5e8f3b5d7,[0.000773   0.00878566 0.00962725 0.00620933 0.00534359 0.01767006],"[2.3460956e-04 5.4896469e-03 2.5227396e-03 ... 2.0209060e+00 3.2456136e-01
 2.2952437e+00]"
844,ID_fa32f5471,[0.00060403 0.01121238 0.00854909 0.00884053 0.00715049 0.02018895],"[2.1883252e-04 7.7424585e-03 2.0645848e-03 ... 2.3905177e+00 6.3874680e-01
 1.5304530e+00]"
845,ID_7de973547,[0.00051946 0.00590287 0.00385384 0.00740374 0.00345879 0.00805856],"[2.2230821e-04 7.5241323e-03 1.9516532e-03 ... 1.9388902e+00 6.1882865e-01
 3.8964715e+00]"
846,ID_efa7e29f0,[0.00037758 0.00571399 0.00769891 0.00839407 0.00310486 0.01064631],"[2.1952236e-04 6.1537558e-03 1.6001675e-03 ... 1.5300989e+00 9.3285221e-01
 2.1375177e+00]"
847,ID_6d39f7e3a,[0.00056746 0.00555045 0.01005382 0.00932724 0.00360032 0.01345962],"[1.7626624e-04 6.1167721e-03 1.8994845e-03 ... 1.2888381e+00 2.8139049e-01
 1.2365211e+00]"
848,ID_8d258e254,[0.00048816 0.00800766 0.00580658 0.00581516 0.00293348 0.01688373],"[1.5792163e-04 6.0654012e-03 1.7528012e-03 ... 1.0022759e+00 9.3206877e-01
 1.1911139e+00]"
849,ID_47e8c4894,[0.00075234 0.00703372 0.00659003 0.00877384 0.00521683 0.02260531],"[1.5615072e-04 5.9056655e-03 1.8864315e-03 ... 1.3766744e+00 8.9708161e-01
 5.4994887e-01]"
850,ID_55fe4e8ec,[0.00105332 0.01112688 0.00751132 0.00841085 0.00357819 0.02833596],"[2.05995020e-04 6.11596275e-03 1.67096045e-03 ... 1.58966959e+00
 3.37668836e-01 1.01229906e-01]"
851,ID_d830669f0,[0.00630853 0.05129312 0.04345933 0.0487616  0.02683442 0.15974903],"[2.3031664e-04 5.4878360e-03 1.6753883e-03 ... 8.1153029e-01 4.9574423e-01
 2.5514886e-01]"
852,ID_074874f77,[0.02777478 0.12308338 0.18561536 0.19502771 0.11722462 0.57024914],"[1.9631957e-04 4.8191268e-03 1.7422194e-03 ... 7.0125818e-01 1.3306287e-01
 4.1081327e-01]"
853,ID_13594286c,[0.01392777 0.09083709 0.13768578 0.13274592 0.08378824 0.3918387 ],"[2.0641708e-04 4.8195506e-03 1.6963652e-03 ... 1.1771684e+00 2.1844581e-01
 3.8977680e-01]"
854,ID_76445ee5a,[0.03835029 0.18606709 0.2119968  0.19483009 0.16783442 0.56386924],"[2.1936708e-04 5.0293780e-03 1.5430023e-03 ... 9.3441421e-01 1.2682588e-01
 4.8793277e-01]"
855,ID_4f4c47ae0,[0.05056139 0.2492992  0.19424473 0.2532694  0.23248585 0.6379363 ],"[2.3207397e-04 4.7987001e-03 1.8292117e-03 ... 8.9866203e-01 3.1283242e-01
 5.3408319e-01]"
856,ID_034e68160,[0.07145274 0.33100146 0.2606     0.29162952 0.3235739  0.7147858 ],"[2.4466665e-04 3.0012983e-03 2.3028906e-03 ... 8.8200599e-01 1.2763213e-01
 6.3953120e-01]"
857,ID_331c2ac8c,[0.04734635 0.27956742 0.21413173 0.24629955 0.20999122 0.59659636],"[2.8149888e-04 3.6899338e-03 2.1909426e-03 ... 9.5799530e-01 1.8365674e-01
 7.6072466e-01]"
858,ID_343e87541,[0.07515118 0.34604785 0.28786412 0.31684074 0.29391387 0.7288084 ],"[2.5846582e-04 4.0250011e-03 2.0576955e-03 ... 7.1657467e-01 9.1672078e-02
 2.9092258e-01]"
859,ID_15dd8d648,[0.0799325  0.35042885 0.26870748 0.32131654 0.31397888 0.74247074],"[2.2578990e-04 3.7669588e-03 2.0688793e-03 ... 4.1699395e-01 1.7732047e-02
 2.8276703e-01]"
860,ID_c61901595,[0.07051614 0.32527047 0.26311153 0.28898615 0.2575239  0.700704  ],"[2.4776522e-04 4.2019631e-03 2.0854766e-03 ... 8.0575967e-01 8.4865399e-02
 4.7638649e-01]"
861,ID_91cc372fc,[0.04715557 0.28815866 0.2347352  0.2677942  0.20312883 0.6591691 ],"[2.4581602e-04 4.3282700e-03 2.3211027e-03 ... 7.9222584e-01 1.5431407e-01
 1.9355860e-01]"
862,ID_63829d9b0,[0.06934231 0.3288839  0.26155803 0.33223882 0.2840898  0.75312984],"[2.5042146e-04 4.6493253e-03 2.2670731e-03 ... 1.0121851e+00 9.5587090e-02
 2.3663425e-01]"
863,ID_051a1cf34,[0.06174866 0.33893055 0.26512796 0.32705092 0.3031243  0.77203274],"[2.5135835e-04 4.9373340e-03 2.5560525e-03 ... 1.0390184e+00 1.9770633e-01
 9.5782208e-01]"
864,ID_f67c58adf,[0.06477799 0.3281217  0.2616537  0.33370754 0.2938356  0.7415704 ],"[2.4113120e-04 5.0192745e-03 3.1053298e-03 ... 7.2625172e-01 1.8575326e-01
 3.1946266e-01]"
865,ID_6ca50388a,[0.05776694 0.30509138 0.2163462  0.28221244 0.23627055 0.7072039 ],"[2.8980113e-04 4.4892170e-03 2.8433357e-03 ... 8.2235897e-01 4.0164447e-01
 1.6536587e-01]"
866,ID_b0ba7041d,[0.02589525 0.17529446 0.10346421 0.20536539 0.15942536 0.5082909 ],"[2.9458481e-04 5.6243683e-03 2.4328097e-03 ... 2.2545009e+00 4.5095283e-01
 1.3184153e-01]"
867,ID_235354e31,[0.00621056 0.05792622 0.03120479 0.07268494 0.04565252 0.18460518],"[3.3354585e-04 4.7864649e-03 2.6210358e-03 ... 2.7264972e+00 5.4247427e-01
 7.7540988e-01]"
868,ID_d4594e35b,[0.01708639 0.12314565 0.0809124  0.1406439  0.09801091 0.37088397],"[3.5592838e-04 4.7014276e-03 2.8515449e-03 ... 2.4943619e+00 2.5302148e-01
 9.6340024e-01]"
869,ID_92492420f,[0.00419562 0.047983   0.02564572 0.0633637  0.0363509  0.17911029],"[3.5943810e-04 4.6180049e-03 3.0995226e-03 ... 3.0266914e+00 9.1055411e-01
 8.7974334e-01]"
870,ID_85ac5ca8b,[0.01174554 0.09469227 0.06086653 0.13405553 0.08980346 0.35708147],"[3.4642956e-04 3.9261053e-03 3.1910397e-03 ... 2.1083586e+00 5.5505562e-01
 1.1652682e+00]"
871,ID_6978197e9,[0.01388645 0.0966512  0.08844402 0.14197055 0.10128378 0.32994145],"[3.5787586e-04 4.3665804e-03 3.4168100e-03 ... 2.2597914e+00 3.1291229e-01
 1.9100543e+00]"
872,ID_da7bdf96d,[0.00529611 0.05832271 0.03275997 0.07297508 0.03922718 0.18629864],"[4.0216016e-04 4.0304335e-03 3.8811371e-03 ... 2.1547327e+00 7.7772868e-01
 1.6089715e+00]"
873,ID_adf9219eb,[0.00907731 0.05061822 0.04309648 0.07197042 0.05161988 0.17062299],"[3.9783842e-04 3.0297539e-03 4.8377863e-03 ... 2.0943594e+00 2.9084697e-01
 2.2844207e+00]"
874,ID_ecad18767,[0.00428301 0.01913048 0.01619303 0.02194746 0.01935067 0.04106252],"[4.1944007e-04 2.8284965e-03 4.9120574e-03 ... 1.7553321e+00 2.7362186e-01
 2.6735249e+00]"
875,ID_c986cd104,[0.00175899 0.01632728 0.01671654 0.01268031 0.01472407 0.02979682],"[5.0823105e-04 4.0091155e-03 5.7791462e-03 ... 2.0495601e+00 7.2154105e-01
 2.6317167e+00]"
876,ID_de9a4d0da,[0.00060516 0.00699222 0.00576542 0.00649411 0.00879166 0.01259838],"[5.6892156e-04 3.7840740e-03 5.5758781e-03 ... 3.2418218e+00 1.1652505e+00
 2.2126005e+00]"
877,ID_f31e2a2b4,[0.00076646 0.01398221 0.00755505 0.01256867 0.0120172  0.02084518],"[5.9706700e-04 5.1350025e-03 6.0681477e-03 ... 2.0671959e+00 1.6576200e+00
 4.5786002e-01]"
878,ID_d69d831bb,[0.00110515 0.01913032 0.00899221 0.01474146 0.01584155 0.02966898],"[5.8491935e-04 4.1039521e-03 6.3575371e-03 ... 1.9511317e+00 1.3302333e+00
 2.8770208e-01]"
879,ID_5f5af74a2,[0.00069093 0.00763639 0.00570938 0.00816123 0.00497664 0.01060672],"[2.5365566e-04 4.8578177e-03 1.9715200e-03 ... 2.2553692e+00 5.5642374e-02
 7.3964667e-01]"
880,ID_a9055d107,[0.00072626 0.00827612 0.00662054 0.00976363 0.00405383 0.01371309],"[2.1460571e-04 5.3381561e-03 1.6028492e-03 ... 1.7048364e+00 6.6356808e-02
 8.4724659e-01]"
881,ID_7cc864caf,[0.00070102 0.00755071 0.00735897 0.00883869 0.00258548 0.01125733],"[2.6683245e-04 7.3540276e-03 1.7028087e-03 ... 6.1552221e-01 1.1238587e-01
 9.7464770e-01]"
882,ID_db101e6f5,[0.0006321  0.00701531 0.00663858 0.01059582 0.00333959 0.01212578],"[2.9475908e-04 6.8827108e-03 1.3642157e-03 ... 1.0865141e+00 2.9656805e-02
 2.7281809e+00]"
883,ID_55e98cdf0,[0.00088755 0.00880131 0.00657121 0.01156239 0.00423917 0.01511444],"[2.3640989e-04 6.1765802e-03 1.4616637e-03 ... 1.0031414e+00 1.1380830e-01
 2.0518384e+00]"
